"Date de réservation";"Début";"Fin";"Durée";"Salle";"Objet";"N° de l'organisateur";"Civilité";"Organisateur";"Type d'option";"Option";"Compte comptable";"Quantité";"Prix HT";"Taux de TVA";"Prix TTC";"Statut";"Type de document";"N° de document";"Date de document"
02/03/2023;18:30;23:00;"270";"Grande salle 9";;"12516";;"COMMUNARD.E.S";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Facture";"F22231075";27/02/2023
03/03/2023;13:30;17:00;"210";"Ancienne Petite salle 3";"(Réservation)";"12375";;"IFAC 92";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;65;0 %;65;"Encaissée";"Devis";"D22230857";08/02/2023
03/03/2023;13:30;17:00;"210";"Ancienne Petite salle 3";"(Réservation)";"12375";;"IFAC 92";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;65;0 %;65;"Encaissée";"Facture";"F22231217";29/03/2023
03/03/2023;14:00;16:00;"120";"Salle Multimédia";"(Réservation)";"12942";;"CATRED";"Salle multimédia";"Salle Multimedia 1/2 Journée";"7021";1;118;0 %;118;"Encaissée";"Facture";"F22231218";29/03/2023
04/03/2023;09:00;13:00;"240";"Salle Moyenne 7";;"11616";;"CERCLE GENEALOGIQUE LORRAIN IDF";"Z_Arch22-23";"Adh 2022 Cat. 3";"7003";1;39;0 %;39;"Encaissée";"Devis";"D22230438";02/11/2022
04/03/2023;09:00;13:00;"240";"Salle Moyenne 7";;"11616";;"CERCLE GENEALOGIQUE LORRAIN IDF";"Z_Arch22-23";"Adh 2022 Cat. 3";"7003";1;39;0 %;39;"Encaissée";"Facture";"F22230432";02/11/2022
04/03/2023;09:00;13:00;"240";"Salle Moyenne 7";;"11616";;"CERCLE GENEALOGIQUE LORRAIN IDF";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;151;0 %;151;"Encaissée";"Devis";"D22230438";02/11/2022
04/03/2023;09:00;13:00;"240";"Salle Moyenne 7";;"11616";;"CERCLE GENEALOGIQUE LORRAIN IDF";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;151;0 %;151;"Encaissée";"Facture";"F22230432";02/11/2022
04/03/2023;09:00;18:00;"540";"Petite salle 1";"Petite salle 1 jour";"11348";;"SEQUENCES 7";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Devis";"D22230771";21/01/2023
04/03/2023;09:00;18:00;"540";"Petite salle 1";"Petite salle 1 jour";"11348";;"SEQUENCES 7";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230975";10/02/2023
04/03/2023;12:00;13:30;"90";"Salle Moyenne 8";"Moyenne 1/2 jour";"2121";;"NA ABSTINENTS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;62;0 %;62;"Encaissée";"Facture";"F22231219";29/03/2023
04/03/2023;14:00;18:00;"240";"Grande salle 9";"reglt le 25/02 annuler la resa si pas de reglt   solde à payer 124 euros +> OK réglée";"12705";;"IM2F TV";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230999";15/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"13264";;"LES COMPAGNONS DU RELAIS D INSERTION (CRI)";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230914";21/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"13264";;"LES COMPAGNONS DU RELAIS D INSERTION (CRI)";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22231054";23/02/2023
04/03/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"11768";;"APLIDO";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;37;0 %;37;"Encaissée";"Facture";"F22230984";12/02/2023
04/03/2023;14:00;18:00;"240";"Grande salle 9";"reglt le 25/02 annuler la resa si pas de reglt   solde à payer 124 euros +> OK réglée";"12705";;"IM2F TV";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Facture";"F22230999";15/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 2";"Petite salle";"2223";;"***EXCLUE***DJEMINDALA";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230901";19/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 2";"Petite salle";"2223";;"***EXCLUE***DJEMINDALA";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231019";19/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"13264";;"LES COMPAGNONS DU RELAIS D INSERTION (CRI)";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230914";21/02/2023
04/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"13264";;"LES COMPAGNONS DU RELAIS D INSERTION (CRI)";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231054";23/02/2023
04/03/2023;19:00;23:00;"240";"Salle Moyenne 8";"(Réservation)";"3694";;"***EXCLUE*** UFDK";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22231080";28/02/2023
04/03/2023;19:00;23:00;"240";"Salle Moyenne 8";"(Réservation)";"3694";;"***EXCLUE*** UFDK";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230909";21/02/2023
05/03/2023;08:45;12:45;"240";"Ancienne Petite salle 3";"Bureau 1/2 jour";"10578";;"ALCIE";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;37;0 %;37;"Encaissée";"Facture";"F22231220";29/03/2023
05/03/2023;08:45;12:45;"240";"Petite salle 4";"Petite salle 1/2 jour";"10578";;"ALCIE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231220";29/03/2023
05/03/2023;09:00;13:00;"240";"Grande salle 9";"(Réservation)";"3336";;"LUTTE OUVRIERE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230883";14/02/2023
05/03/2023;09:00;13:00;"240";"Grande salle 9";"(Réservation)";"3336";;"LUTTE OUVRIERE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230998";15/02/2023
05/03/2023;09:00;13:00;"240";"Grande salle 9";"(Réservation)";"3336";;"LUTTE OUVRIERE";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Devis";"D22230883";14/02/2023
05/03/2023;09:00;13:00;"240";"Grande salle 9";"(Réservation)";"3336";;"LUTTE OUVRIERE";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Facture";"F22230998";15/02/2023
05/03/2023;09:00;13:00;"240";"Petite salle 1";"Petite salle 1/2 jour";"10578";;"ALCIE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231220";29/03/2023
05/03/2023;09:00;13:00;"240";"Salle Moyenne 8";"(Réservation)";"10578";;"ALCIE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231220";29/03/2023
05/03/2023;12:00;13:30;"90";"Petite salle 2";"Petite salle 1/2 jour";"2264";;"NA ETAPE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;24,8;0 %;24,8;"Encaissée";"Facture";"F22231221";29/03/2023
05/03/2023;12:00;13:30;"90";"Salle Visio";"Petite salle 1/2 jour";"2264";;"NA ETAPE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;24,8;0 %;24,8;"Encaissée";"Facture";"F22231221";29/03/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 8";"(Réservation)";"3607";;"ARSKF  KEDOUGOU";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230816";29/01/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 8";"(Réservation)";"3607";;"ARSKF  KEDOUGOU";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22230926";01/02/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 7";"Salle 7";"11173";;"AIT EL KAID AEK";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230863";09/02/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 7";"Salle 7";"11173";;"AIT EL KAID AEK";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22230966";09/02/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 8";"(Réservation)";"3607";;"ARSKF  KEDOUGOU";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230816";29/01/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 8";"(Réservation)";"3607";;"ARSKF  KEDOUGOU";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230926";01/02/2023
05/03/2023;14:00;18:00;"240";"Petite salle 1";"(Réservation)";"10343";;"ODEM";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230987";13/02/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 7";"Salle 7";"11173";;"AIT EL KAID AEK";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230863";09/02/2023
05/03/2023;14:00;18:00;"240";"Salle Moyenne 7";"Salle 7";"11173";;"AIT EL KAID AEK";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230966";09/02/2023
05/03/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"12198";;"AIVE ASSOCIATION INTERVILLAGEOISE D'ENTRAIDE";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Facture";"F22230620";07/12/2022
05/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"12642";;"ARBF ASSOCIATION DES RESSORTISSANTS DE BAKEL EN FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231053";23/02/2023
05/03/2023;14:00;18:00;"240";"Petite salle 2";"règleront sur place               ne pas supprimer";"11438";;"ARSORBF";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231027";21/02/2023
05/03/2023;14:00;18:00;"240";"Petite salle 1";"(Réservation)";"10343";;"ODEM";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230987";13/02/2023
05/03/2023;14:15;15:45;"90";"Salle Multimédia";"modifier pour une salle de 20. ont réglé pour une salle 5. doit régler la différence le jour même";"11438";;"ARSORBF";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;37;0 %;37;"Annulée";"Facture";"F22230752";08/01/2023
05/03/2023;14:15;15:45;"90";"Salle Multimédia";"modifier pour une salle de 20. ont réglé pour une salle 5. doit régler la différence le jour même";"11438";;"ARSORBF";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;37;0 %;37;"Annulée";"Avoir";"A22230114";21/02/2023
06/03/2023;09:00;18:00;"540";"Salle Visio";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230941";04/03/2023
06/03/2023;09:00;18:00;"540";"Salle Visio";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22231223";29/03/2023
06/03/2023;09:00;18:00;"540";"Salle Moyenne 7";"SP3S Tables et chaises pour 20 personnes";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230942";04/03/2023
06/03/2023;09:00;18:00;"540";"Salle Moyenne 7";"SP3S Tables et chaises pour 20 personnes";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22231223";29/03/2023
06/03/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13036";;"FFSFP";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230760";17/01/2023
06/03/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13036";;"FFSFP";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22231060";23/02/2023
06/03/2023;09:00;18:00;"540";"Salle Moyenne 8";;"12729";;"ALARDINE FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Devis";"D22230790";23/01/2023
06/03/2023;09:00;18:00;"540";"Salle Moyenne 8";;"12729";;"ALARDINE FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22231061";23/02/2023
06/03/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Devis";"D22230760";17/01/2023
06/03/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22231060";23/02/2023
06/03/2023;09:00;18:00;"540";"Petite salle 1";"(Réservation)";"12734";;"GROUPE SOS JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22231062";23/02/2023
06/03/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231222";29/03/2023
07/03/2023;08:30;17:45;"555";"Petite salle 4";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230664";21/12/2022
07/03/2023;08:30;17:45;"555";"Petite salle 4";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230945";06/02/2023
07/03/2023;08:30;17:45;"555";"Petite salle 4";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Devis";"D22230664";21/12/2022
07/03/2023;08:30;17:45;"555";"Petite salle 4";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Facture";"F22230945";06/02/2023
07/03/2023;08:30;09:15;"45";"Salle Visio";"Annulée grève";"12544";;"CAP JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230976";10/02/2023
07/03/2023;08:30;09:15;"45";"Salle Visio";"Annulée grève";"12544";;"CAP JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Avoir";"A22230121";06/03/2023
07/03/2023;08:30;09:15;"45";"Salle Visio";"Annulée grève";"12544";;"CAP JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230757";17/01/2023
07/03/2023;09:00;10:00;"60";"Salle Moyenne 8";"Annulation grève";"12729";;"ALARDINE FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Devis";"D22230790";23/01/2023
07/03/2023;09:00;10:00;"60";"Salle Moyenne 8";"Annulation grève";"12729";;"ALARDINE FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22231061";23/02/2023
07/03/2023;09:00;10:00;"60";"Salle Moyenne 8";"Annulation grève";"12729";;"ALARDINE FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Avoir";"A22230119";06/03/2023
07/03/2023;09:00;10:15;"75";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Devis";"D22230760";17/01/2023
07/03/2023;09:00;10:15;"75";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Facture";"F22231060";23/02/2023
07/03/2023;09:00;10:15;"75";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Avoir";"A22230120";06/03/2023
07/03/2023;18:45;23:00;"255";"Salle Moyenne 8";"Virt fait le 1/02";"12781";;"COP 42-44 RUE SAINT BERNARD";"Z_Arch23-24";"Adhésion 2023 (C1)";"7001";1;47;0 %;47;"Encaissée";"Facture";"F22230915";31/01/2023
07/03/2023;18:45;23:00;"255";"Salle Moyenne 8";"Virt fait le 1/02";"12781";;"COP 42-44 RUE SAINT BERNARD";"Z_Arch23-24";"Salle 7 - 70 places 1/2  journée";"70121";1;360;0 %;360;"Encaissée";"Facture";"F22230915";31/01/2023
07/03/2023;19:00;23:00;"240";"Petite salle 1";"Primaire 2";"12966";;"EFA 75  ENFANCE ET FAMILLES D'ADOPTION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231160";16/03/2023
07/03/2023;19:00;23:00;"240";"Petite salle 4";"(Réservation)";"1931";;"AVARAP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22231216";29/03/2023
07/03/2023;19:00;23:00;"240";"Petite salle 2";"Petite salle 1/2 jour";"12225";;"DEBITEURS ANONYMES DA";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70114";1;15;0 %;15;"Encaissée";"Facture";"F22231224";29/03/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Devis";"D22230885";14/02/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Facture";"F22231014";17/02/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Annulée";"Avoir";"A22230122";07/03/2023
08/03/2023;08:00;08:15;"15";"Petite salle 4";;"12729";;"ALARDINE FORMATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230905";20/02/2023
08/03/2023;08:00;08:15;"15";"Petite salle 4";;"12729";;"ALARDINE FORMATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22231061";23/02/2023
08/03/2023;08:00;08:15;"15";"Petite salle 4";;"12729";;"ALARDINE FORMATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Avoir";"A22230123";07/03/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70123";1;299;0 %;299;"Annulée";"Devis";"D22230885";14/02/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70123";1;299;0 %;299;"Annulée";"Facture";"F22231014";17/02/2023
08/03/2023;08:00;08:15;"15";"Salle Moyenne 8";"(Réservation)";"13118";;"ASALEE ASSOCIATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70123";1;299;0 %;299;"Annulée";"Avoir";"A22230122";07/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Posée";"Devis";"D22230937";01/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Posée";"Facture";"F22231101";07/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Posée";"Avoir";"A22230133";14/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Posée";"Devis";"D22230937";01/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Posée";"Facture";"F22231101";07/03/2023
08/03/2023;08:15;09:15;"60";"Salle Visio";"Videoproj+paperboard";"13242";;"PARIS ON THE WAY";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Posée";"Avoir";"A22230133";14/03/2023
08/03/2023;08:15;08:30;"15";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Devis";"D22230760";17/01/2023
08/03/2023;08:15;08:30;"15";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Facture";"F22231060";23/02/2023
08/03/2023;08:15;08:30;"15";"Petite salle 1";"Annulé !! GREVE !!";"13036";;"FFSFP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Annulée";"Avoir";"A22230124";07/03/2023
08/03/2023;09:00;13:00;"240";"Petite salle 4";"Règlement de la différence prévue le 27/03";"13242";;"PARIS ON THE WAY";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F22231137";14/03/2023
08/03/2023;09:00;18:00;"540";"Petite salle 1";"GROUPE 07";"13275";;"STUDI";"Materiel";"Forfait Vidéoprojecteur (Journée)";"70952";1;70;0 %;70;"Encaissée";"Facture";"F22231109";10/03/2023
08/03/2023;09:00;18:00;"540";"Petite salle 1";"GROUPE 07";"13275";;"STUDI";"Materiel";"Paperboard";"7096";1;6;0 %;6;"Encaissée";"Facture";"F22231109";10/03/2023
08/03/2023;09:00;17:45;"525";"Petite salle 2";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230945";06/02/2023
08/03/2023;09:00;17:45;"525";"Petite salle 2";"SALLE 2";"11652";;"IPAL PROLUNA";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230664";21/12/2022
08/03/2023;09:00;18:00;"540";"Petite salle 1";"GROUPE 07";"13275";;"STUDI";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22231109";10/03/2023
08/03/2023;09:00;18:00;"540";"Petite salle 1";"GROUPE 07";"13275";;"STUDI";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Facture";"F22231109";10/03/2023
08/03/2023;09:00;13:00;"240";"Petite salle 4";"Règlement de la différence prévue le 27/03";"13242";;"PARIS ON THE WAY";"Z_Arch23-24";"récup salle 1,2 ou 4 (C1)";"70111";1;115;0 %;115;"Encaissée";"Facture";"F22231137";14/03/2023
08/03/2023;14:00;16:00;"120";"ANNEXE";"(Réservation)";"13104";;"MAUREEN FISTON";"FABLAB";"Adhesion Trimestrielle (tarif réduit)";"70229";1;17,5;0 %;17,5;"Posée";"Facture";"F22231717";16/08/2023
08/03/2023;14:00;16:00;"120";"ANNEXE";"(Réservation)";"13104";;"MAUREEN FISTON";"FABLAB";"Découpe Laser (à la minute)";"70229";7,5;1;0 %;1;"Posée";"Facture";"F22231717";16/08/2023
08/03/2023;18:00;23:00;"300";"Salle Moyenne 7";"Rglt sur place";"3336";;"LUTTE OUVRIERE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22231089";06/03/2023
08/03/2023;18:30;18:45;"15";"ACCESSOIRES";"(Réservation)";"1381";;"COP 14-16 IMPASSE DU BUREAU NATION 2000";"Z_Arch22-23";"Adh 2022 cat. 1";"7001";1;46;0 %;46;"Posée";"Facture";"F22230372";24/10/2022
08/03/2023;18:30;23:00;"270";"Grande salle 9";"(Réservation)";"1381";;"COP 14-16 IMPASSE DU BUREAU NATION 2000";"Z_Arch23-24";"Adhésion 2023 (C1)";"7001";1;47;0 %;47;"Encaissée";"Devis";;24/10/2022
